source_row_id,question,gold_answer,KG answer,file_path,taxonomy_label,LLM explanation,difference_severity
393,Which US presidents did not attend neither Harvard nor Princeton or Yale,"['George Washington', 'Thomas Jefferson', 'James Madison', 'James Monroe', 'Andrew Jackson', 'Martin Van Buren', 'William Henry Harrison', 'John Tyler', 'James K. Polk', 'Zachary Taylor', 'Millard Fillmore', 'Franklin Pierce', 'James Buchanan', 'Abraham Lincoln', 'Andrew Johnson', 'Ulysses S. Grant', 'James A. Garfield', 'Chester A. Arthur', 'Grover Cleveland', 'Benjamin Harrison', 'William McKinley', 'Warren G. Harding', 'Calvin Coolidge', 'Herbert Hoover', 'Harry S. Truman', 'Dwight D. Eisenhower', 'Lyndon B. Johnson', 'Richard Nixon', 'Jimmy Carter', 'Ronald Reagan', 'Donald Trump', 'Joe Biden']","Harry S. Truman|Harry S. Truman (lang:en)
Thomas Jefferson|Thomas Jefferson (lang:en)
James Monroe|James Monroe (lang:en)
Andrew Jackson|Andrew Jackson (lang:en)
Martin Van Buren|Martin Van Buren (lang:en)
...|...
Abraham Lincoln|Abraham Lincoln (lang:en)
Richard Nixon|Richard Nixon (lang:en)
Lyndon B. Johnson|Lyndon B. Johnson (lang:en)
Dwight D. Eisenhower|Dwight D. Eisenhower (lang:en)
Ronald Reagan|Ronald Reagan (lang:en)",ComplexQA/Monaco_time_complex/00040.json,Higher accuracy in Table than in KG,"The KG answer (as provided) lists only 10 names with an ellipsis, while the Gold answer contains 32 names. All names in the KG answer subset are present in the Gold answer, but the Gold answer is significantly more complete. The KG answer is missing 22 presidents, making the Gold answer more accurate in coverage.",major
397,where did the california gold rush take place,Sierra Nevada | Northern California,"El Dorado County (lang:en)
United States (lang:en)
California (lang:en)",SimpleQA/NQ_table_test_simple/00252.json,Higher accuracy in Table than in KG,"Gold answer correctly identifies the general region (Sierra Nevada, Northern California) where the Gold Rush occurred. KG answer lists only El Dorado County (a specific county within the region) plus redundant state/country, omitting the broader geographical context essential for the event's description.",moderate
401,Which Ottoman sultans were not the son of the previous sultan,"['Murad V', 'Abdul Hamid II', 'Mehmed V', 'Mehmed VI', 'Abdulmejid II', 'Süleyman Çelebi', 'Musa Çelebi', 'Mehmed Çelebi', 'Mustafa Çelebi', 'Mustafa I', 'Osman II', 'Murad IV', 'Ibrahim', 'Suleiman II', 'Ahmed II', 'Mustafa II', 'Ahmed III', 'Mahmud I', 'Osman III', 'Mustafa III', 'Abdul Hamid I', 'Selim III', 'Mustafa IV', 'Mahmud II', 'Abdulaziz']",Abdülaziz|Abdülaziz (lang:en)|Abdülmecid I|Abdülmecid I (lang:en)|Mahmud II|Mahmud II (lang:en),ComplexQA/Monaco_non_time_complex/00085.json,Higher accuracy in Table than in KG,"Gold answer lists 25 sultans; KG answer lists only 3 (Abdulaziz, Abdulmejid I, Mahmud II) which are a subset. KG omits 22 sultans present in Gold, making it significantly incomplete. Gold provides full historical accuracy for the question. Difference is major due to missing critical names.",major
403,Who are the producers of the Coloratura song from the album Music of the Spheres?,"M. Martin, Holter, Rahko",Max Martin|Max Martin (lang:en),SimpleQA/CompMix_table_simple_qa/00209.json,Higher accuracy in Table than in KG,"The Gold answer lists three producers (M. Martin, Holter, Rahko), while the KG answer only provides Max Martin (equivalent to M. Martin). The KG answer omits two key producers, making the Gold answer more complete. The difference is major due to missing critical information.",major
404,Who was an ōzeki ?,Tachihikari Denemon | Hitachiiwa Eitarō | Toyokuni Fukuma | Shimizugawa Motokichi | Kagamiiwa Zenshirō | Nayoroiwa Shizuo | Saganohana Katsumi | Shionoumi Unemon | Masuiyama Daishirō I | Mitsuneyama Keiji | Ōuchiyama Heikichi | Matsunobori Shigeo | Kotogahama Sadao | Wakahaguro Tomoaki | Kitabayama Hidetoshi | Tochihikari Masayuki | Yutakayama Katsuo | Kiyokuni Katsuo | Maenoyama Tarō | Daikirin Takayoshi | Takanohana Kenshi | Daiju Hisateru | Kaiketsu Masateru | Asahikuni Masuo | Masuiyama Daishirō II | Kotokaze Kōki | Wakashimazu Mutsuo | Asashio Tarō IV | [[Hokutenyū Katsuhiko]] | Konishiki Yasokichi | Kirishima Kazuhiro | Takanonami Sadahiro | Chiyotaikai Ryūji | Dejima Takeharu | Musōyama Masashi | Miyabiyama Tetsushi | Kaiō Hiroyuki | Tochiazuma Daisuke | Kotoōshū Katsunori | Kotomitsuki Keiji | Baruto Kaito | Kotoshōgiku Kazuhiro | Gōeidō Gōtarō | Takayasu Akira | Tochinoshin Tsuyoshi | Takakeishō Mitsunobu | Asanoyama Hideki | Shōdai Naoya,Aonishiki Arata|Aonishiki Arata (lang:en),SimpleQA/Qampari_wikitables_simple/00054.json,Higher accuracy in Table than in KG,"The Gold answer provides a comprehensive list of ōzeki, while the KG answer gives only one name. The Gold answer is the expected reference and is significantly more complete. The KG answer is factually correct for the single name but lacks the full list, making it less accurate for the question's context.",major
407,who starred in the movie natural born killers,"Woody Harrelson | Juliette Lewis | Robert Downey, Jr. | Tommy Lee Jones | Tom Sizemore","Pruitt Taylor Vince|Pruitt Taylor Vince (lang:en)
Everett Quinton|Everett Quinton (lang:en)
Matthew Faber|Matthew Faber (lang:en)
Red West|Red West (lang:en)
Robert Downey Jr.|Robert Downey Jr. (lang:en)
...|...
Marshall Bell|Marshall Bell (lang:en)
O-Lan Jones|O-Lan Jones (lang:en)
Peter Crombie|Peter Crombie (lang:en)
Joe Grifasi|Joe Grifasi (lang:en)
James Gammon|James Gammon (lang:en)",SimpleQA/NQ_table_test_simple/00607.json,Higher accuracy in Table than in KG,"Gold answer lists main cast (5 actors), KG answer lists only Robert Downey Jr. (one main star) and supporting actors, missing the other main stars. The KG answer is incomplete and inaccurate for the question.",major
416,What are all the sumo stables ?,Araiso | Arashio | Asahiyama | Asakayama | Dewanoumi | Fujishima | Futagoyama | Hakkaku | Irumagawa | Isegahama | Isenoumi | Kasugano | Kataonami | Kise | Kokonoe | Michinoku | Minato | Miyagino | Naruto | Nishiiwa | Nishikido | Nishonoseki | Oguruma | Oitekaze | Onoe | o Ōnomatsu | o Ōtake | Sadogatake | Sakaigawa | Shibatayama | Shikihide | Shikoroyama | Tagonoura | Takadagawa | Takasago | Tamanoi | Tatsunami | Tokitsukaze | Tokiwayama | Tomozuna | Yamahibiki,"wd:Q109594302|
Nakamura Stable|Nakamura Stable (lang:en)
wd:Q11366860|
Hatachiyama stable|Hatachiyama stable (lang:en)
Futagoyama stable|Futagoyama stable (lang:en)
...|...
Tokitsukaze stable|Tokitsukaze stable (lang:en)
Tomozuna stable|Tomozuna stable (lang:en)
Ōnomatsu stable|Ōnomatsu stable (lang:en)
Ōshima stable|Ōshima stable (lang:en)
Ōtake stable|Ōtake stable (lang:en)",SimpleQA/Qampari_wikitables_simple/00007.json,Higher accuracy in Table than in KG,"Gold lists all 40 stables. KG answer (as provided) is incomplete, missing most stables and including three extra (Nakamura, Hatachiyama, Ōshima). Formatting differences ignored. Gold is more complete and accurate.",major
437,"Which historic empires ruled over Anatolia from the classical period and until modern-day Tukey, and during what years","[['Assyrian Empire', '911 BC to 626 BC'], ['Kingdom of Lydia', '1200 BC to 546 BC'], ['Macedonian Empire', '335 BC to 323 BC'], ['Seleucid Empire', '312 BC to 63 BC'], ['Byzantine Empire', '324 to 1475'], ['Sultanate of Rum', '1077-1086 and 1303-1308'], ['Seljuk Empire', '1077-1308'], ['Achaemenid Empire', '550BC-330BC'], ['Roman Empire', '88CE-217CE'], ['Ottoman Empire', 'c. 1299–1922']]","Roman Empire|Roman Empire (lang:en)|-0026-01-01T00:00:00Z|0395-01-01T00:00:00Z
Byzantine Empire|Byzantine Empire (lang:en)|0395-01-01T00:00:00Z|1354-01-01T00:00:00Z
Ottoman Empire|Ottoman Empire (lang:en)|1354-01-01T00:00:00Z|1922-01-01T00:00:00Z",ComplexQA/Monaco_non_time_complex/00073.json,Higher accuracy in Table than in KG,"Gold answer lists 10 empires including pre-Roman ones (e.g., Achaemenid, Lydia), while KG answer omits them and has incorrect dates: Byzantine ends in 1354 (should be 1453) and Ottoman starts in 1354 (should be 1299). Gold is more complete and historically accurate despite minor date errors.",major
454,Which British prime minister were known for cheating on their spouses,"['Augustus Henry Fitzroy', 'William Lamb', 'H.H. Asquith', 'Anthony Eden', 'Harold Wilson', 'Tony Blair', 'Boris Johnson', 'Liz Truss', 'Arthur Wellesley', 'Charles Grey', 'Henry John Temple', 'David Lloyd George', 'John Major']","Boris Johnson|Boris Johnson (lang:en)|Allegra Mostyn-Owen (lang:en)|Carrie Johnson (lang:en)
Boris Johnson|Boris Johnson (lang:en)|Marina Wheeler (lang:en)|Carrie Johnson (lang:en)
Charles Grey, 2nd Earl Grey|Charles Grey, 2nd Earl Grey (lang:en)|Mary Grey, Countess Grey (lang:en)|Georgiana Cavendish, Duchess of Devonshire (lang:en)
Augustus FitzRoy, 3rd Duke of Grafton|Augustus FitzRoy, 3rd Duke of Grafton (lang:en)|Anne Fitzpatrick (lang:en)|Anne Maynard (lang:en)
Augustus FitzRoy, 3rd Duke of Grafton|Augustus FitzRoy, 3rd Duke of Grafton (lang:en)|Elizabeth Wrottesley (lang:en)|Anne Maynard (lang:en)",ComplexQA/Monaco_time_complex/00089.json,Higher accuracy in Table than in KG,"Gold answer lists 13 British prime ministers known for cheating. KG answer only lists 3 prime ministers (Boris Johnson, Charles Grey, Augustus FitzRoy) with spouse details, omitting 10 names. The KG answer is incomplete and provides irrelevant spouse information instead of a direct list. Gold answer is more complete and directly addresses the question.",major
473,What was the nickname of the soccer club New York Red Bulls soccer team,The Red Bulls Metro,Metro (lang:en),ComplexQA/CompMix_infobox_complex/00094.json,Higher accuracy in Table than in KG,Gold answer includes correct core 'Red Bulls' (the actual nickname) but incorrectly adds 'Metro'. KG answer 'Metro' is entirely wrong for current team and misses the correct core. Gold is more accurate. Severity: major.,major
474,Who are the seven Archons in Gnostic belief and what is the origin of each of their names,"[['Yaldabaoth', 'Aramaic word meaning chaos'], ['Sabaoth', ""'Jehovah of Armies'""], ['Astaphanos', 'The angel Astanphaeus in Gnosticism'], ['Iao', 'Perhaps from Yahu, YHWH, but possibly also from the magic cry iao in the Mysteries.'], ['Adonaios', 'From the Hebrew term for the Lord, used of God'], ['Elaios', 'From Elohim, God (El).'], ['Horaios', 'beautiful']]","Yaldabaoth|Yaldabaoth (lang:en)|Ialdabaoth (lang:la)
Yaldabaoth|Yaldabaoth (lang:en)|Ιαλδαβαώθ (lang:grc)
Yaldabaoth|Yaldabaoth (lang:en)|ⲒⲀⲖⲦⲀⲂⲀⲰⲐ (lang:cop)
Sabaoth|Sabaoth (lang:en)|",ComplexQA/Monaco_non_time_complex/00084.json,Higher accuracy in Table than in KG,"Gold answer provides full list of seven Archons with name origins; KG answer only lists two Archons with alternative spellings, missing all origin details and five Archons. Gold is more complete and accurate for the question.",major
476,who starred in the film walk the line,Joaquin Phoenix | Reese Witherspoon | Ginnifer Goodwin | Robert Patrick | Dallas Roberts,"Ginnifer Goodwin|Ginnifer Goodwin (lang:en)|Vivian Liberto (lang:en)
McGhee Monteith|McGhee Monteith (lang:en)|Reba Hancock (lang:en)
Dan Beene|Dan Beene (lang:en)|Ezra Carter (lang:en)
Clay Steakley|Clay Steakley (lang:en)|W. S. Holland (lang:en)
Carly Nahon|Carly Nahon (lang:en)|Reba Hancock (lang:en)
...|...|...
Kid Memphis|Kid Memphis (lang:en)|Carl Perkins (lang:en)
Tyler Hilton|Tyler Hilton (lang:en)|Elvis Presley (lang:en)
Shelby Lynne|Shelby Lynne (lang:en)|Carrie Cloveree Rivers (lang:en)
Hailey Anne Nelson|Hailey Anne Nelson (lang:en)|Rosanne Cash (lang:en)
Johnathan Rice|Johnathan Rice (lang:en)|Roy Orbison (lang:en)",SimpleQA/NQ_table_test_simple/00507.json,Higher accuracy in Table than in KG,"The Gold answer lists the main cast (Joaquin Phoenix, Reese Witherspoon, Ginnifer Goodwin, Robert Patrick, Dallas Roberts). The KG answer only includes Ginnifer Goodwin (from Gold) and lists incorrect names (e.g., McGhee Monteith) for minor roles, missing four key actors. The KG answer is incomplete and contains factual errors, making the Gold answer more accurate and complete.",major
478,where did students for a democratic society start,"Ann Arbor, Michigan",United States|United States (lang:en),SimpleQA/NQ_table_test_simple/00268.json,Higher accuracy in Table than in KG,"Gold answer specifies Ann Arbor, Michigan; KG answer only states United States. Gold is more precise and complete for the question, making it higher accuracy.",major
480,Which location is part of the  special economic zones of Ukraine ?,"Slavutych, Kyiv Oblast | Mariupol, Donetsk Oblast | Donetsk, Donetsk Oblast | Truskavets, Lviv Oblast | Mykolaiv, Mykolaiv Oblast, shipyard territory, and adjoining area | Odessa, part of Odessa Trade Sea Ports territory",Kurortopolis Truskavets|Kurortopolis Truskavets (lang:en),SimpleQA/Qampari_wikitables_simple/00047.json,Higher accuracy in Table than in KG,"The Gold answer lists six locations for Ukraine's special economic zones, including Truskavets, Lviv Oblast. The KG answer only provides 'Kurortopolis Truskavets' (a specific name for the Truskavets zone) but omits the other five locations. The Gold answer is more complete and accurate. The difference is major due to missing locations.",major
507,What were the origins of the foreign pharaonic dynasties that ruled over Egypt,"[['Dynasty XV (Hyksos), Avaris', 'Hyksos, Canaanite'], ['Dynasty XXII (Meshwesh), Tanis and Bubastis', 'Libya'], ['Dynasty XXV (Nubian), Memphis and Napata', 'Napata in Kush'], ['Dynasty XXVII (Persian), Babylon', 'Persian'], ['Dynasty XXXI (Persian), Babylon', 'Persia'], ['Argead dynasty (Greek), Pella', 'Greek'], ['Ptolemaic dynasty (Greek), Alexandria', 'Macedonia']]",Canaan (lang:en),ComplexQA/Monaco_non_time_complex/00081.json,Higher accuracy in Table than in KG,"Gold answer lists 7 foreign dynasties with their origins. KG answer provides only 'Canaan' (for Hyksos) without context or other dynasties. KG is a fragment of Gold, missing 6 origins. Gold is more complete and precise. Difference is major due to missing information.",major
520,what type of bridge is the charles bridge,Stone,"footbridge (lang:en)
arch bridge (lang:en)
stone bridge (lang:en)
street (lang:en)",SimpleQA/NQ_table_test_simple/00935.json,Higher accuracy in Table than in KG,Gold answer 'Stone' (meaning stone bridge) is factually correct. KG answer includes correct 'stone bridge' but also incorrect 'street' (a street is not a bridge type). The error in KG makes it less accurate. Difference is major due to the factual inaccuracy.,major
