question,gold_answer,KG answer,file_path
Which Ottoman sultans were not the son of the previous sultan,"['Murad V', 'Abdul Hamid II', 'Mehmed V', 'Mehmed VI', 'Abdulmejid II', 'Süleyman Çelebi', 'Musa Çelebi', 'Mehmed Çelebi', 'Mustafa Çelebi', 'Mustafa I', 'Osman II', 'Murad IV', 'Ibrahim', 'Suleiman II', 'Ahmed II', 'Mustafa II', 'Ahmed III', 'Mahmud I', 'Osman III', 'Mustafa III', 'Abdul Hamid I', 'Selim III', 'Mustafa IV', 'Mahmud II', 'Abdulaziz']",Abdülaziz|Abdülmecid I|Mahmud II,ComplexQA/Monaco_non_time_complex/00085.json
what is the name of governor of maharashtra,Chennamaneni Vidyasagar Rao,Ramesh Bais,SimpleQA/NQ_table_test_simple/00172.json
who got the first arjun award in athletics,Gurbachan Singh Randhawa,Bahadur Singh Chauhan|1976-01-01T00:00:00Z,SimpleQA/NQ_table_test_simple/00736.json
how many episodes is season 4 of the flash,19,23.0,SimpleQA/NQ_table_test_simple/00828.json
Sort the Lewis Hamilton Formula One championship seasons after 2015 by the number of races from lowest to highest. What is the number of races in the second season in this sorted list,21,20.0,ComplexQA/Sportsreason_TANQ_complex/00103.json
what is a buckeye the mascot for ohio state university,Anthropomorphic buckeye nut,Brutus Buckeye,SimpleQA/NQ_table_test_simple/00882.json
how many total pages of The Mirror and the Light book,784,411.0,ComplexQA/CompMix_table_complex/00272.json
Which Languages are spoken by more than 3.5% of the world population,"['English', 'Mandarin Chinese', 'Hindi', 'Spanish', 'French', 'Modern Standard Arabic', 'Bengali', 'Indonesian']",Chinese|Standard Chinese|English|Hindustani|Spanish|Arabic|Bangla,ComplexQA/Monaco_time_complex/00141.json
how many seasons of johnny bravo are there,4,4.0,SimpleQA/NQ_table_test_simple/00550.json
who was the chicago bears quarterback last year,Jay Cutler | Brian Hoyer | Matt Barkley,Justin Fields,SimpleQA/NQ_table_test_simple/00792.json
Which weapons are of the type siege engine ?,Siege tower | Battering ram | Catapult | Ballista | Trebuchet | Helepolis | Sambuca | Scorpio | Artillery,cave house|nest car|goose cart|gastraphetes|torsion siege engine|...|bastida|siege tower|Roman siege engines|pre-fire artillery|biffa,SimpleQA/Qampari_wikitables_simple/00038.json
where did students for a democratic society start,"Ann Arbor, Michigan",United States,SimpleQA/NQ_table_test_simple/00268.json
who are the cast members of ncis new orleans,"Scott Bakula | Lucas Black | Zoe McLellan | Rob Kerkovich | CCH Pounder | Daryl ""Chill"" Mitchell | Shalita Grant | Vanessa Ferlito",James McDaniel|Tim de Zarn|Titus Odell Makin Jr.|Chad Michael Collins|Charlene Amoia|...|Philip Anthony-Rodriguez|Steven Weber|James Eckhouse|Daryl Mitchell|Brandon Stacy,SimpleQA/NQ_table_test_simple/00295.json
What are the different upper stages used on rockets ?,Agena | Gamma-2 | Blok DM-03 | Centaur | CTS | Delta Cryogenic Second Stage | Electron Second Stage | Exploration Upper Stage | Falcon 9 Second Stage | Fregat | Inertial Upper Stage | KVTK | Payload Assist Module/Star-48B | Salman | Transtage | Volga,2022 UQ1|Apollo 17 SIVB|Blok DM-03|Blok DM-2|Blok DM-2M|...|S-II|S-IVB|SL-14 rocket body|SL-1 rocket body|Transtage 5,SimpleQA/Qampari_wikitables_simple/00049.json
What languages are spoken in Scandinavia,"[['Danish', 'German'], ['Norwegian', 'Kven', 'Romani', 'Scandoromani', 'Norwegian Sign Language'], ['Swedish', 'Sámi', 'Finnish', 'Meänkieli', 'Romani', 'Yiddish'], ['Swedish'], ['Faroese', 'Danish'], ['Finnish', 'Swedish', 'Sami', 'Karelian', 'Finnish Kalo', 'Finnish Sign Language', 'Finland-Swedish Sign Language'], ['Icelandic']]",Traveller Danish|Southern Sami|Meänkieli|Finnish|Kalaallisut|...|Ume Sami|Yiddish|Swedish|Danish|Norwegian,ComplexQA/Monaco_non_time_complex/00089.json
season 2 this is us number of episodes,15,18.0,SimpleQA/NQ_table_test_simple/00066.json
What is the number of episodes in the TV show Only Connect until 26 July 2021,375,0,ComplexQA/CompMix_infobox_complex/00031.json
Add together the number of races in the earliest and latest championship seasons won by Michael Schumacher that are described in the available information.,33,0,ComplexQA/Sportsreason_TANQ_complex/00194.json
What are all the sumo stables ?,Araiso | Arashio | Asahiyama | Asakayama | Dewanoumi | Fujishima | Futagoyama | Hakkaku | Irumagawa | Isegahama | Isenoumi | Kasugano | Kataonami | Kise | Kokonoe | Michinoku | Minato | Miyagino | Naruto | Nishiiwa | Nishikido | Nishonoseki | Oguruma | Oitekaze | Onoe | o Ōnomatsu | o Ōtake | Sadogatake | Sakaigawa | Shibatayama | Shikihide | Shikoroyama | Tagonoura | Takadagawa | Takasago | Tamanoi | Tatsunami | Tokitsukaze | Tokiwayama | Tomozuna | Yamahibiki,wd:Q109594302|Nakamura Stable|wd:Q11366860|Hatachiyama stable|Futagoyama stable|...|Tokitsukaze stable|Tomozuna stable|Ōnomatsu stable|Ōshima stable|Ōtake stable,SimpleQA/Qampari_wikitables_simple/00007.json
what is the population of st petersburg fl,"260,999",258308.0,SimpleQA/NQ_table_test_simple/00961.json
Who is the current head coach of Chicago Fire?,Ezra Hendrickson,Gregg Berhalter,SimpleQA/CompMix_table_simple_qa/00040.json
What is the box office collection of Boyhood movie?,57.3 million USD,25379975.0|57200000.0|57273049.0,SimpleQA/CompMix_table_simple_qa/00259.json
with a land area of 54 314 square miles where does wisconsin rank among the 50 states,25,1,SimpleQA/NQ_table_test_simple/00427.json
What are the different branches and offices of the Biden White House,"[['{}'], ['Office of the Chief of Staff', 'Office of the National Security Advisor', 'Domestic Policy Council', 'National Economic Council', 'Office of Cabinet Affairs', 'Office of Digital Strategy', 'White House Office of Communications', 'Office of the First Lady', 'Office of Intergovernmental Affairs', 'Office of Legislative Affairs', 'Office of Management and Administration', 'Office of Political Affairs', 'Office of Public Engagement', 'Office of Presidential Personnel', 'Office of Scheduling and Advance', 'Office of the Staff Secretary', 'Office of White House Counsel', 'Oval Office Operations', 'White House Fellows', 'White House Military Office']]",Council of Economic Advisers|Council on Environmental Quality|Homeland Security Advisor|National Labor Relations Board|Office of Management and Budget|...|United States Homeland Security Council|United States National Security Advisor|United States National Security Council|U.S. Special Presidential Envoy for Climate|White House Office,ComplexQA/Monaco_non_time_complex/00052.json
what's the biggest nfl stadium in the united states,MetLife Stadium,AT&T Stadium|105000.0,SimpleQA/NQ_table_test_simple/00919.json
"Which NFL teams have wide receivers from Notre Dame university , university of Florida or Louisiana state university","['New England Patriots', 'Cincinnati Bengals', 'Indianapolis Colts', 'Los Angeles Chargers', 'New York Giants', 'Kansas City Chiefs', 'Carolina Panthers', 'Houston Texans', 'Jacksonville Jaguars', 'Dallas Cowboys', 'Washington Commanders', 'Chicago Bears', 'Minnesota Vikings', 'New Orleans Saints', 'Tampa Bay Buccaneers', 'Los Angeles Rams', 'San Francisco 49ers', 'Buffalo Bills', 'Miami Dolphins', 'Pittsburgh Steelers']",Arizona Cardinals|Atlanta Falcons|Baltimore Ravens|Buffalo Bills|Carolina Panthers|...|Seattle Seahawks|St. Louis Rams|Tampa Bay Buccaneers|Tennessee Titans|Washington Commanders,ComplexQA/Monaco_time_complex/00058.json
the resting stage of the cell cycle is,A phase where the cell has left the cycle and has stopped dividing,G0 phase,SimpleQA/NQ_table_test_simple/00539.json
What is the capacity of The City of Manchester stadium for domestic football games,"53,400",55017.0,ComplexQA/CompMix_infobox_complex/00113.json
Sort the total number of senior VFL/AFL Grand Final appearances for Collingwood and Richmond from highest to lowest. What is the second number in the sorted list,11,Collingwood Football Club|42|Richmond Football Club|24,ComplexQA/Sportsreason_TANQ_complex/00175.json
who has been appointed as the election commissioner of india,Om Prakash Rawat,Rajiv Kumar|Chief Election Commissioner of India|Anup Chandra Pandey|Election Commissioner of India,SimpleQA/NQ_table_test_simple/00274.json
What are the existing money printing mints ?,"Perth Mint | Austrian Mint | Royal Canadian Mint | China Banknote Printing and Minting Corporation | Royal Danish Mint | Staatliche Münzen Baden-Württemberg | Staatliche Münze Berlin | Hamburgische Münze | Security Printing and Minting Organization | India Government Mint | India Government Mint, Mumbai | India Government Mint, Kolkata | India Government Mint, Hyderabad | India Government Mint, Noida | Monetăria Statului | Saint Petersburg Mint | Royal Mint | Birmingham Mint | Pobjoy Mint | Tower Mint | United States Mint (Four branches) | Zecca | Sydney Mint | Manila Mint | Mints of Scotland | Horndon mint | Charlotte Mint | Dahlonega Mint | New Orleans Mint",Varziner Papierfabrik|National Bank of Ukraine Banknote Printing and Minting Works|Fidelity Printers and Refiners|Goznak|South African Bank Note Company|...|Korea Minting and Security Printing Corporation|Security Printing and Minting Organization|De La Rue|Note Printing Australia|Oberthur Technologies,SimpleQA/Qampari_wikitables_simple/00050.json
where is dakar located on the world map,14°41′34″N 17°26′48″W﻿ / ﻿14.69278°N 17.44667°W,Senegal|POINT(-17.432000 14.672556) (geo:wktLiteral),SimpleQA/NQ_table_test_simple/00766.json
What is the record label of the band with the single Drunken Lullabies that is available as a premium download in Rock Band Reloaded,Borstal Beat Records,SideOneDummy Records,ComplexQA/OTT_QA_dev_complex/00388.json
What is the current soccer team of kylian mbappé?,Paris Saint-Germain F.C.,France men's national association football team|Real Madrid Club de Fútbol,SimpleQA/CompMix_table_simple_qa/00077.json
What is kylian mbappé current soccer team?,Paris Saint-Germain F.C.,France men's national association football team|Real Madrid Club de Fútbol,SimpleQA/CompMix_table_simple_qa/00055.json
what type of government is in north america,Federal presidential constitutional republic,Antigua and Barbuda|constitutional monarchy|Aruba|monarchy|Barbados|parliamentary republic|unitary state|Belize|...|Saint Vincent and the Grenadines|The Bahamas|Trinidad and Tobago|United States|constitutional republic|democratic republic,SimpleQA/NQ_table_test_simple/00940.json
which French monarchs have reigned for 30 years or more,"['Charles II The Bald', 'Lothair', 'Robert II the Pious', 'Philip I the Amorous', 'Louis VII the Young', 'Philip II Augustus', 'Louis IX the Saint', 'Charles VI the Mad the Beloved', 'Henry VI of England (claimant)', 'Charles VII the Victorious the Well-Served', 'Francis I the Father of Letters', 'Louis XIII the Just', 'Louis XIV the Great the Sun King', 'Louis XV the Beloved']",Louis XIV of France|72|Louis XV of France|59|Louis IX of France|44|Philip II of France|43|Charles VI of France|42|Charles VII of France|39|Francis I of France|32,ComplexQA/Monaco_non_time_complex/00077.json
who won entertainer of the year country music awards,Garth Brooks,Alan Jackson|Barbara Mandrell|Charlie Rich|Dolly Parton|Eric Church|...|Glen Campbell|John Denver|Ronnie Milsap|Shania Twain|Willie Nelson,SimpleQA/NQ_table_test_simple/00279.json
who won entertainer of the year country music awards,Garth Brooks,John Denver|Shania Twain|Glen Campbell|Dolly Parton|Willie Nelson|...|Barbara Mandrell|Alan Jackson|Ronnie Milsap|Charlie Rich|Eric Church,SimpleQA/NQ_table_test_simple/00280.json
what is an example of a tricyclic antidepressant,Amineptine,imipraminoxide|lofepramine|protriptyline|melitracen|dibenzepin,SimpleQA/NQ_table_test_simple/00492.json
Which weapons are of the type rocket launchers ?,Bazooka | C90-CR (M3) | FHJ-84 | LRAC F1 | M72 LAW | Nexter WASP 58 Light Anti-Armour Weapon | Panzerfaust 3 | Panzerschreck | PF-89 | PF-98 | Type 70 | VE-NILANGAL,M79 Osa|Javelot|Offenror|Qare'a|M1A1 Bazooka|PHL-11|PHL-03|Type 70 self-propelled rocket launcher|Teruel MRL|Zelzal-1,SimpleQA/Qampari_wikitables_simple/00031.json
"What is the difference between the total number of premierships won by St Kilda, Essendon, and Richmond combined, and the number of premierships won by Collingwood",11,0,ComplexQA/Sportsreason_TANQ_complex/00163.json
who is the manager of Rayo Vallecano team?,Andoni Iraola,Iñigo Pérez,SimpleQA/CompMix_table_simple_qa/00127.json
the winner of the best actor award in the 64th national film festival 2017,Manoj Joshi,Akshay Kumar,SimpleQA/NQ_table_test_simple/00314.json
How many more games were played in the 2013 American League Championship Series won by the Boston Red Sox compared to their 1975 American League Championship Series win,3,3.0,ComplexQA/Sportsreason_TANQ_complex/00144.json
What was the difference in the total number of games played between the 2013 American League Championship Series and the 1975 American League Championship Series,3,3.0,ComplexQA/Sportsreason_TANQ_complex/00172.json
the secret of crickley hall how many episodes,3,3.0,SimpleQA/NQ_table_test_simple/00817.json
the secret of crickley hall how many episodes,3,3.0,SimpleQA/NQ_table_test_simple/00816.json
how many episodes are there in ordeal by innocence,3,3.0,SimpleQA/NQ_table_test_simple/00742.json
how many seasons of from dusk till dawn are there,3,3.0,SimpleQA/NQ_table_test_simple/00080.json
What is the total number of times the Richmond and Collingwood senior football clubs were Grand Finalists in the Victorian Football League or Australian Football League,38,0,ComplexQA/Sportsreason_TANQ_complex/00146.json
What is the combined total number of times the Richmond Football Club and the Collingwood Football Club have finished as runners-up in the VFL or AFL Grand Final,38,0,ComplexQA/Sportsreason_TANQ_complex/00171.json
"How many games were contested between the Los Angeles Dodgers and the Philadelphia Phillies in the National League Championship Series across the years 1977, 1978, 1983, 2008, and 2009",22,0,ComplexQA/Sportsreason_TANQ_complex/00100.json
What is the form of government in all states bordering states that border Germany,"[['Germany', 'federal, parliamentary, representative democratic republic'], ['Slovenia', 'Unitary parliamentary republic'], ['Austria', 'Federal parliamentary republic'], ['Poland', 'Unitary parliamentary republic'], ['Czech Republic', 'Unitary parliamentary republic'], ['Lithuania', 'Unitary semi-presidential republic'], ['Netherlands', 'Unitary parliamentary constitutional monarchy'], ['Belarus', 'presidential republic'], ['Ukraine', 'Unitary semi-presidential republic'], ['Russia', 'Federal semi-presidential republic under an authoritarian dictatorship'], ['Switzerland', 'Federal assembly-independent directorial republic with elements of a semi-direct democracy'], ['Liechtenstein', 'direct democracy'], ['Slovakia', 'Unitary parliamentary republic'], ['Italy', 'Unitary parliamentary republic'], ['Belgium', 'Federal parliamentary'], ['Belgium', 'constitutional monarchy'], ['Luxembourg', 'Unitary parliamentary constitutional monarchy'], ['Hungary', 'parliamentary republic'], ['France', 'Unitary semi-presidential republic'], ['Monaco', 'Unitary parliamentary semi-constitutional monarchy'], ['Andorra', 'Unitary parliamentary constitutional elective diarchy'], ['Spain', 'Unitary parliamentary constitutional monarchy']]",Andorra|parliamentary coprincipality|Austria|federal parliamentary republic|semi-presidential system|republic|Belarus|presidential system|...|Sweden|constitutional monarchy|representative democracy|Switzerland|directorial system|federal republic|Ukraine,ComplexQA/Monaco_non_time_complex/00030.json
What is the name of the main character in the tv series Kakegurui?,Yumeko Jabami,Kirari Momobami,SimpleQA/CompMix_table_simple_qa/00205.json
who won the most medals in the 1924 winter olympics,Norway,United Kingdom|10,SimpleQA/NQ_table_test_simple/00388.json
Which location is part of the  special economic zones of Ukraine ?,"Slavutych, Kyiv Oblast | Mariupol, Donetsk Oblast | Donetsk, Donetsk Oblast | Truskavets, Lviv Oblast | Mykolaiv, Mykolaiv Oblast, shipyard territory, and adjoining area | Odessa, part of Odessa Trade Sea Ports territory",Kurortopolis Truskavets,SimpleQA/Qampari_wikitables_simple/00047.json
