question,answer
Which Marvel female superheroes have already made an appearance in a live action film or tv show?,"['America Chavez', 'Angela', 'Bella Donna', 'Betsy Braddock (Psylocke)/Captain Britain', 'Emma Frost', 'Black Cat', 'Black Widow (Natasha Romanoff)', 'Feral', 'Blink', 'Gamora', 'Buff', 'Callisto', 'Jean Grey', 'Hawkeye (Kate Bishop)', 'Molly Hayes', 'Hellcat', 'Satana Hellstrom', 'Captain Marvel', 'Invisible Woman', 'Ironheart', 'Daisy Johnson', 'Clea', 'Jessica Jones (a.k.a. Jewel and Knightress)', 'Copycat', 'Anya Corazon', 'Crystal', 'Jubilee', 'Dagger', 'Jennifer Kale', 'Kismet', 'Dazzler', 'Misty Knight', 'Karolina Dean', 'Magik', 'Domino', 'Echo', 'Elektra', 'Medusa', 'Nico Minoru', 'Mockingbird', 'Moonstar', 'Ms. Marvel (Carol Danvers)', 'Ms. Marvel (Kamala Khan)', 'Mystique', 'Namora', 'Night Nurse', 'Nova (Frankie Raye)', 'Phoenix', 'Photon', 'Polaris (as Overdrive)', 'Kitty Pryde', 'Red Guardian', 'Rescue', 'Cecilia Reyes', 'Rogue', 'Ronin', 'Sage', 'Scarlet Witch', 'Sersi', 'Shadowcat', 'She-Hulk', 'She-Venom', 'Sif', 'Silk', 'Silver Fox', 'Siryn', 'Stature', 'Stepford Cuckoos', 'Storm', 'Valkyrie', 'The Wasp', 'Colleen Wing', 'Wolfsbane', 'X-23', 'Gertrude Yorkes', 'Spider-Woman', 'Thor as Jane Foster']"
"Show the name, birth year and career average of points for each member of the 2019-2020 roster of the Boston Celtics.","[['Brown, Jaylen', '1996', '18.6 (Regular season)'], ['Brown, Jaylen', '1996', '19.1 (Playoffs)'], ['Edwards, Carsen', '1998', '3.7 (Regular season)'], ['Edwards, Carsen', '1998', '2.0 (Play-in)'], ['Edwards, Carsen', '1998', '1.7 (Playoffs)'], ['Fall, Tacko', '1995', '2.2'], ['Green, Javonte', '1993', '5.4 (Regular season)'], ['Green, Javonte', '1993', '11.0 (Play-in)'], ['Green, Javonte', '1993', '1.7 (Playoffs)'], ['Hayward, Gordon', '1990', '15.2 (Regular season)'], ['Hayward, Gordon', '1990', '12.1 (Playoffs)'], ['Kanter, Enes', '1992', '11.2'], ['Langford, Romeo', '1999', '4.6'], ['Ojeleye, Semi', '1994', '3.4'], ['Poirier, Vincent', '1993', '1.5'], ['Smart, Marcus', '1994', '10.7 (Regular season)'], ['Smart, Marcus', '1994', '7.0 (Play-in)'], ['Smart, Marcus', '1994', '12.8 (Playoffs)'], ['Tatum, Jayson', '1998', '22.0'], ['Theis, Daniel', '1992', '7.4'], ['Walker, Kemba', '1990', '11.3'], ['Wanamaker, Brad', '1989', '5.5'], ['Waters, Tremont', '1998', '3.7'], ['Williams, Grant', '1998', '7.0'], ['Williams III, Robert', '1997', '7.3 (Regular season)'], ['Williams III, Robert', '1997', '4.0 (Play-in)'], ['Williams III, Robert', '1997', '6.3 (Playoffs)']]"
"Who starred in the first original Hulu series, and what have they appeared in since then?","[['Ginger Gonzaga', 'Dean'], ['Ginger Gonzaga', 'Literally, Right Before Aaron'], ['Ginger Gonzaga', 'Bad Therapy'], ['Ginger Gonzaga', 'Family Guy'], ['Ginger Gonzaga', 'Togetherness'], ['Ginger Gonzaga', 'Wrecked'], ['Ginger Gonzaga', 'Chance'], ['Ginger Gonzaga', ""I'm Dying Up Here""], ['Ginger Gonzaga', 'Robot Chicken'], ['Ginger Gonzaga', 'Kidding'], ['Ginger Gonzaga', 'Room 104'], ['Ginger Gonzaga', 'Champions'], ['Ginger Gonzaga', 'Living with Yourself'], ['Ginger Gonzaga', 'Space Force'], ['Ginger Gonzaga', 'She-Hulk: Attorney at Law'], ['Ginger Gonzaga', 'True Lies'], ['Alison Haislip', 'Freshwater'], ['Alison Haislip', 'Video Games: The Movie'], ['Alison Haislip', 'Mega Shark Versus Kolossus'], ['Alison Haislip', 'Chatter'], ['Alison Haislip', 'Dead Night'], ['Alison Haislip', 'The Babymoon'], ['Alison Haislip', 'The Concessionaires Must Die!'], ['Alison Haislip', 'Saturn Returns'], ['Alison Haislip', 'Allan the Dog'], ['Alison Haislip', 'ReBroken'], ['Alison Haislip', 'The Team Unicorn Saturday Action Fun Hour!'], ['Alison Haislip', 'NCIS'], ['Alison Haislip', 'Bones'], ['Alison Haislip', 'BattleBots'], ['Alison Haislip', 'Titans Grave: The Ashes of Valkana'], ['Alison Haislip', 'Con-Man'], ['Alison Haislip', 'How to Build Everything'], ['Alison Haislip', 'Robot Chicken'], ['Alison Haislip', 'Home'], ['Alison Haislip', 'Superstore'], ['Alison Haislip', 'Heart Baby Eggplant'], ['Alison Haislip', '9-1-1: Lone Star'], ['Alison Haislip', 'Mermaze Mermaidz'], ['Dave Holmes', 'Framing Britney Spears - The New York Times Presents S01E06'], ['Brian Kimmet', 'Bunnicula']]"
What is the most popular surname in each European country?,"[['Russia', 'Smirnov'], ['Ukraine', 'Melnyk'], ['France', 'Martin'], ['Spain', 'García'], ['Sweden', 'Andersson'], ['Norway', 'Hansen'], ['Germany', 'Müller'], ['Finland', 'Korhonen'], ['Poland', 'Nowak'], ['Italy', 'Rossi'], ['United Kingdom', 'Smith (England and Scotland)'], ['United Kingdom', 'Brown (Greater London)'], ['United Kingdom', 'Wilson (Northern Ireland)'], ['United Kingdom', 'Jones (Wales)'], ['Romania', 'Popa'], ['Belarus', 'Ivanoŭ'], ['Kazakhstan', 'Ahmetov'], ['Greece', 'Samaras'], ['Bulgaria', 'Ivanov/Ivanova'], ['Iceland', 'Blöndal'], ['Hungary', 'Nagy'], ['Portugal', 'Silva'], ['Serbia', 'Jovanović'], ['Austria', 'Gruber'], ['Czechia', 'Novák'], ['Czechia', 'Nováková'], ['Ireland', 'Murphy'], ['Lithuania', 'Kazlauskas'], ['Lithuania', 'Kazlauskienė'], ['Latvia', 'Bērziņš'], ['Croatia', 'Horvat'], ['Bosnia and Herzegovina', 'Hodžić (Bosniaks)'], ['Bosnia and Herzegovina', 'Kovačević (Serbs)'], ['Slovakia', 'Horváth'], ['Estonia', 'Tamm'], ['Denmark', 'Nielsen'], ['Switzerland', 'Müller'], ['Netherlands', 'De Jong'], ['Moldova', 'Rusu'], ['Belgium', 'Peeters'], ['Albania', 'Hoxha'], ['North Macedonia', 'Stojanovski'], ['Turkey', 'Yılmaz'], ['Slovenia', 'Novak'], ['Montenegro', 'Popović'], ['Kosovo', 'Krasniqi'], ['Azerbaijan', 'Mammadov'], ['Georgia', 'Beridze'], ['Luxembourg', 'Schmit'], ['Malta', 'Borg'], ['Armenia', 'Grigoryan']]"
How many different prime ministers did each European country have in the past 15 years?,"[['Russia', 5], ['Ukraine', 6], ['France', 8], ['Spain', 3], ['Sweden', 4], ['Norway', 3], ['Germany', 2], ['Finland', 8], ['Poland', 4], ['Italy', 8], ['United Kingdom', 6], ['Romania', 16], ['Belarus', 5], ['Kazakhstan', 7], ['Greece', 9], ['Bulgaria', 10], ['Iceland', 5], ['Hungary', 2], ['Portugal', 4], ['Serbia', 5], ['Austria', 8], ['Czechia', 6], ['Ireland', 5], ['Lithuania', 4], ['Latvia', 5], ['Croatia', 5], ['Bosnia and Herzegovina', 5], ['Slovakia', 6], ['Estonia', 4], ['Denmark', 4], ['Switzerland', 12], ['Netherlands', 2], ['Moldova', 14], ['Belgium', 6], ['Albania', 2], ['North Macedonia', 6], ['Turkey', 3], ['Slovenia', 6], ['Montenegro', 6], ['Kosovo', 5], ['Azerbaijan', 3], ['Georgia', 9], ['Luxembourg', 3], ['Andorra', 5], ['Malta', 3], ['Liechtenstein', 3], ['San Marino', 1], ['Monaco', 4], ['Vatican City', 2], ['Cyprus', 1], ['Armenia', 5]]"
What have been the professions of the parents of each EU country prime minister?,"[['Portugal', 'António Costa', 'Writer'], ['Portugal', 'António Costa', 'Journalist'], ['Slovakia', 'Eduard Heger', 'Unknown'], ['Lithuania', 'Ingrida Šimonytė', 'Civil engineer'], ['Lithuania', 'Ingrida Šimonytė', 'Economist'], ['Ireland', 'Micheál Martin', 'Soldier in the Defence Forces, CIÉ employee and Irish international boxer,'], ['Sweden', 'Magdalena Andersson', 'Lecturer in statistics'], ['Sweden', 'Magdalena Andersson', 'Teacher'], ['Belgium', 'Alexander De Croo', 'Unknown'], ['Poland', 'Mateusz Morawiecki', 'Physicist and Fighting Solidarity leader'], ['Finland', 'Sanna Marin', 'Unknown'], ['Italy', 'Mario Draghi', 'Banker'], ['Italy', 'Mario Draghi', 'Pharmacist'], ['Austria', 'Karl Nehammer', 'Unknown'], ['Czech Republic', 'Petr Fiala', 'Unknown'], ['France', 'Élisabeth Borne', 'Pharmacist'], ['Slovenia', 'Robert Golob', 'Unknown'], ['Luxembourg', 'Xavier Bettel', 'Wine merchant'], ['Netherlands', 'Mark Rutte', 'Merchant'], ['Netherlands', 'Mark Rutte', 'Secretary'], ['Cyprus', 'Nicos Anastasiades', 'Unknown'], ['Denmark', 'Mette Frederiksen', 'Typographer'], ['Denmark', 'Mette Frederiksen', 'Teacher'], ['Romania', 'Nicolae Ciucă', 'Unknown'], ['Estonia', 'Kaja Kallas', 'Prime minister of Estonia and European Commissioner.'], ['Greece', 'Kyriakos Mitsotakis', 'Former Greek prime minister and New Democracy president'], ['Germany', 'Olaf Scholz', 'Worked in the textile industry'], ['Croatia', 'Andrej Plenković', 'University professor'], ['Croatia', 'Andrej Plenković', 'Cardiologist'], ['Malta', 'Robert Abela', 'former President of Malta'], ['Spain', 'Pedro Sánchez', 'public administrator'], ['Spain', 'Pedro Sánchez', 'civil servant'], ['Hungary', 'Viktor Orbán', 'agronomist and businessman'], ['Hungary', 'Viktor Orbán', 'special educator and speech therapist'], ['Latvia', 'Krišjānis Kariņš', 'Civil Engineer']]"
Which romantic comedy actors also starred in an MCU film?,"['Robert Downey Jr.', 'Terrence Howard', 'Jeff Bridges', 'Gwyneth Paltrow', 'Leslie Bibb', 'Shaun Toub', 'Edward Norton', 'Liv Tyler', 'Tim Roth', 'William Hurt', 'Ty Burrell', 'Don Cheadle', 'Scarlett Johansson', 'Sam Rockwell', 'Samuel L. Jackson', 'Natalie Portman', 'Tom Hiddleston', 'Stellan Skarsgård', 'Kat Dennings', 'Clark Gregg', 'Idris Elba', 'Jaimie Alexander', 'Rene Russo', 'Anthony Hopkins', 'Chris Evans', 'Tommy Lee Jones', 'Hugo Weaving', 'Sebastian Stan', 'Dominic Cooper', 'Toby Jones', 'Derek Luke', 'Stanley Tucci', 'Mark Ruffalo', 'Guy Pearce', 'Rebecca Hall', 'Stéphanie Szostak', 'James Badge Dale', 'William Sadler', 'Jon Favreau', 'Ben Kingsley', 'Anthony Mackie', 'Cobie Smulders', 'Frank Grillo', 'Robert Redford', 'Chris Pratt', 'Zoe Saldaña', 'Bradley Cooper', 'Lee Pace', 'Karen Gillan', 'Djimon Hounsou', 'John C. Reilly', 'Glenn Close', 'Aaron Taylor-Johnson', 'Paul Bettany', 'Linda Cardellini', 'James Spader', 'Paul Rudd', 'Corey Stoll', 'Bobby Cannavale', 'Wood Harris', 'Judy Greer', 'Michael Douglas', 'Marisa Tomei', 'Martin Freeman', 'Daniel Brühl', 'Chiwetel Ejiofor', 'Rachel McAdams', 'Benjamin Bratt', 'Mads Mikkelsen', 'Tilda Swinton', 'Pom Klementieff', 'Sylvester Stallone', 'Kurt Russell', 'Michael Keaton', 'Donald Glover', 'Jacob Batalon', 'Laura Harrier', 'Tyne Daly', 'Cate Blanchett', 'Jeff Goldblum', 'Sterling K. Brown', 'Angela Bassett', 'Forest Whitaker', 'Andy Serkis', 'Peter Dinklage', 'Randall Park', 'Michelle Pfeiffer', 'Brie Larson', 'Gemma Chan', 'Annette Bening', 'Jude Law', 'J. B. Smoove', 'Martin Starr', 'Jake Gyllenhaal', 'O-T Fagbenle', 'Ray Winstone', 'Rachel Weisz', 'Simu Liu', 'Awkwafina', 'Michelle Yeoh', 'Tony Leung', 'Richard Madden', 'Kumail Nanjiani', 'Don Lee', 'Salma Hayek', 'Angelina Jolie', 'Jamie Foxx', 'Willem Dafoe', 'Alfred Molina', 'Andrew Garfield', 'Christian Bale', 'Taika Waititi', 'Russell Crowe', 'Abby Ryder Fortson', 'Michael B. Jordan', 'Josh Brolin', 'Florence Pugh', 'Brian Tyree Henry']"
"For each team in the NBA, name its city, population and stadium.","[['Washington Wizards', 'Washington D.C.', '705,749', 'Capital One Arena'], ['Chicago Bulls', 'Chicago', '2,746,388', 'United Center'], ['Oklahoma City Thunder', 'Oklahoma City', '687,725', 'Paycom Center'], ['Milwaukee Bucks', 'Milwaukee', '577,222', 'Fiserv Forum'], ['Denver Nuggets', 'Denver', '715,522', 'Ball Arena'], ['San Antonio Spurs', 'San Antonio', '1,434,625', 'AT&T Center'], ['Los Angeles Clippers', 'Los Angeles', '3,898,747', 'Crypto.com Arena'], ['Los Angeles Lakers', 'Los Angeles', '3,898,747', 'Crypto.com Arena'], ['Phoenix Suns', 'Phoenix, Arizona', '1,608,139', 'Footprint Center'], ['Philadelphia 76ers', 'Philadelphia', '1,603,797', 'Wells Fargo Center'], ['Utah Jazz', 'Salt Lake City', '200,133', 'Vivint Arena'], ['Portland Trail Blazers', 'Portland, Oregon', '652,503', 'Moda Center'], ['Toronto Raptors', 'Toronto', '2,794,356', 'Scotiabank Arena'], ['Charlotte Hornets', 'Charlotte', '874,579', 'Spectrum Center'], ['Minnesota Timberwolves', 'Minneapolis', '429,954', 'Target Center'], ['Boston Celtics', 'Boston', '675,647', 'TD Garden'], ['Indiana Pacers', 'Indianapolis', '887,642', 'Gainbridge Fieldhouse'], ['Memphis Grizzlies', 'Memphis', '633,104', 'FedExForum'], ['Atlanta Hawks', 'Atlanta, Georgia', '6,144,050', 'State Farm Arena'], ['Cleveland Cavaliers', 'Cleveland, Ohio', '372,624', 'Rocket Mortgage FieldHouse'], ['Sacramento Kings', 'Sacramento', '524,943', 'Golden 1 Center'], ['Orlando Magic', 'Orlando, Florida', '307,573', 'Amway Center'], ['Miami Heat', 'Miami', '442,241', 'FTX Arena'], ['Brooklyn Nets', 'New York City', '8,804,190', 'Barclays Center'], ['New York Knicks', 'New York City', '8,804,190', 'Madison Square Garden'], ['Houston Rockets', 'Houston', '2,304,580', 'Toyota Center'], ['New Orleans Pelicans', 'New Orleans', '383,997', 'Smoothie King Center'], ['Dallas Mavericks', 'Dallas', '1,304,379', 'American Airlines Center'], ['Detroit Pistons', 'Detroit', '639,111', 'Little Caesars Arena'], ['Golden State Warriors', 'San Francisco, California', '815,201', 'Chase Center']]"
"What is the name, area, population, capital and the population of the capital for each EU member state? ","[['Lithuania', '65,200', '2,867,725', 'Vilnius', '593,436'], ['Malta', '316', '516,100', 'Valletta', '5,827'], ['Netherlands', '41,543', '17,614,840', 'Amsterdam', '921,402'], ['Poland', '312,685', '38,036,118', 'Warsaw', '1,863,056'], ['Portugal', '92,225.2 km2 (35,608.3 sq mi)', '10,298,252', 'Lisbon', '548,703'], ['Romania', '238,391', '19,051,562', 'Bucharest', '1,716,961'], ['Slovakia', '49,035', '5,459,781', 'Bratislava', '719,537'], ['Slovenia', '20,273', '2,108,977', 'Ljubljana', '295,504'], ['Sweden', '449,964', '10,370,000', 'Stockholm', '1,000,000'], ['Austria', '83,855', '8,926,000', 'Vienna', '1,951,354'], ['Belgium', '30,528', '11,697,557', 'Brussels', '1,235,192'], ['Bulgaria', '110,994', '6,916,548', 'Sofia', '1,248,452'], ['Croatia', '56,594', '4,036,355', 'Zagreb', '767,131'], ['Cyprus', '9,251', '1,244,188', 'Nicosia', 'South: 55,014'], ['Cyprus', '9,251', '1,244,188', 'Nicosia', 'North: 61,378'], ['Czech Republic', '78,866', '10,827,529', 'Prague', '1,357,326'], ['Denmark', '43,075', '5,833,883', 'Copenhagen', '656,787'], ['Estonia', '45,227', '1,330,068', 'Tallinn', '453,864'], ['Finland', '338,424', '5,527,493', 'Helsinki', '672,036'], ['Germany', '357,386', '83,120,520', 'Berlin', '3,850,809'], ['Greece', '131,990', '10,682,547', 'Athens', '643,452'], ['Hungary', '93,030', '9,678,000', 'Budapest', '1,706,851'], ['Italy', '301,338', '59,862,348', 'Rome', '4,342,212'], ['Latvia', '64,589', '1,893,223', 'Riga', '605,802'], ['Luxembourg', '2,586.40', '633,347', 'Luxembourg', '633,347']]"
Any movies are starring folks from the main cast of Euphoria?,"[['Super Buddies', 'Spider-Man: Homecoming', 'The Greatest Showman', 'Duck Duck Goose', 'Smallfoot', 'Spider-Man: Far from Home', 'Malcolm & Marie', 'Space Jam: A New Legacy', 'Dune', 'Spider-Man: No Way Home', 'Is That Black Enough For You?!?', 'Challengers', 'Dune: Part Two'], ['The 40-Year-Old Virgin', 'Knocked Up', 'Funny People', 'This Is 40', 'Other People', 'The House of Tomorrow', ""Don't Mind Alice"", 'Assassination Nation', 'The King of Staten Island'], ['North Hollywood', 'The Things They Carried', 'Your Lucky Day'], ['The Basket', 'Sol Goode', 'Feast', 'X-Men: The Last Stand', 'Open Water 2: Adrift', 'Marley & Me', ""Valentine's Day"", 'Burlesque', 'Grey Lady', 'The Ravine', 'Redeeming Love', 'American Carnage', 'Little Dixie'], ['Miles', 'Brigsby Bear', 'To The Moon', 'Mid90s', 'Waves', 'Mainstream', 'Nineteen on Fire'], ['The Kissing Booth', 'Swinging Safari', 'The Mortuary Collection', 'The Kissing Booth 2', '2 Hearts', 'The Very Excellent Mr. Dundee', 'The Kissing Booth 3', 'Deep Water'], ['Unpregnant', 'Nope'], ['Miss Miami', '50 First Dates', 'Living the Dream', 'Universal Remote', ""Nora's Hair Salon II"", 'B-Girl', 'Noise Matters', 'American Weapon', ""Kevin Hart's Guide to Black History""], ['12 Years a Slave', 'The Summoning', 'Sleight', 'Lea to the Rescue', ""Santa's Boot Camp"", 'A Happening of Monumental Proportions', 'A Wrinkle in Time', ""Don't Let Go"", 'The Invisible Man', 'The Suicide Squad', 'One Way'], ['Belle'], ['Earth to Echo', 'Detroit', 'The Hate U Give', 'Judas and the Black Messiah', 'Mother/Android'], ['ZMD: Zombies of Mass Destruction', 'The Opium Eater', 'Takeo', 'Night Blind', 'The Ward', 'Spiders 3D', 'Angels in Stardust', 'Held', 'Love Made Visible', 'The Martial Arts Kid', 'The Unborn', 'Stolen From Suburbia', 'Cassidy Way', 'The Horde', 'Vikes', 'Dead Ant', 'It Happened Again Last Night', 'Relentless', 'The Wrong Daughter', 'Under the Silver Lake', 'Along Came the Devil', 'Big Time Adolescence', 'Clementine', 'Once Upon a Time in Hollywood', 'Nocturne', 'Downfalls High', 'The Voyeurs', 'Night Teeth'], ['Timepiece', 'Around the Fire', 'King of the Bingo Game', 'True Crime', ""Desi's Looking for a New Girl"", 'Kung Phooey!', 'Freedomland', 'Miracle at St. Anna', 'Lincoln', 'Red Hook Summer', 'All Is Bright', '42', 'Hair Brained', 'The Butler', '400 Boys', 'Time Out of Mind', 'Selma', 'Beautiful Something', 'The Birth of a Nation', 'Assassination Nation', 'First Match', 'If Beale Street Could Talk', 'Lucy in the Sky', 'Zola', ""Ma Rainey's Black Bottom"", 'Without Remorse', 'The God Committee', 'Candyman'], ['The Addams Family 2', 'Samaritan'], ['Ticking Clock', 'Jewtopia', 'Gangster Squad', 'The Kings of Summer', 'Sacrifice', 'Paper Towns', 'All Summers End', ""Brad's Status"", 'Tragedy Girls', ""We Don't Belong Here"", 'Dude', 'Puzzle', 'Scary Stories to Tell in the Dark', 'Chemical Hearts', 'Do Revenge'], ['{}']]"
How has the annual average percentage of American Nobel prize winners changed over the past century?,"[['1925', 16.666666666666668], ['1927', 14.285714285714286], ['1929', 14.285714285714286], ['1930', 20.0], ['1931', 33.333333333333336], ['1932', 20.0], ['1933', 20.0], ['1934', 66.66666666666667], ['1936', 42.857142857142854], ['1937', 14.285714285714286], ['1938', 20.0], ['1939', 25.0], ['1943', 50.0], ['1944', 60.0], ['1945', 14.285714285714286], ['1946', 75.0], ['1947', 50.0], ['1948', 25.0], ['1949', 33.333333333333336], ['1950', 37.5], ['1951', 42.857142857142854], ['1952', 42.857142857142854], ['1953', 33.333333333333336], ['1954', 62.5], ['1955', 60.0], ['1956', 55.55555555555556], ['1958', 33.333333333333336], ['1959', 42.857142857142854], ['1960', 33.333333333333336], ['1961', 33.333333333333336], ['1962', 37.5], ['1963', 18.181818181818183], ['1964', 37.5], ['1965', 33.333333333333336], ['1966', 50.0], ['1967', 37.5], ['1968', 71.42857142857143], ['1969', 40.0], ['1970', 33.333333333333336], ['1971', 33.333333333333336], ['1972', 72.72727272727273], ['1973', 25.0], ['1974', 25.0], ['1975', 41.666666666666664], ['1976', 72.72727272727273], ['1977', 45.45454545454545], ['1978', 54.54545454545455], ['1979', 45.45454545454545], ['1980', 54.54545454545455], ['1981', 54.54545454545455], ['1982', 22.22222222222222], ['1983', 57.142857142857146], ['1984', 11.11111111111111], ['1985', 62.5], ['1986', 36.36363636363637], ['1987', 44.44444444444444], ['1988', 41.666666666666664], ['1989', 60.0], ['1990', 72.72727272727273], ['1992', 42.857142857142854], ['1993', 63.63636363636363], ['1994', 50.0], ['1995', 50.0], ['1996', 46.15384615384615], ['1997', 58.333333333333336], ['1998', 50.0], ['1999', 28.571428571428573], ['2000', 53.84615384615385], ['2001', 53.333333333333336], ['2002', 53.84615384615385], ['2003', 54.54545454545455], ['2004', 58.333333333333336], ['2005', 46.15384615384615], ['2006', 66.66666666666667], ['2007', 41.666666666666664], ['2008', 33.333333333333336], ['2009', 76.92307692307692], ['2010', 27.272727272727273], ['2011', 53.84615384615385], ['2012', 50.0], ['2013', 69.23076923076923], ['2014', 23.076923076923077], ['2015', 36.36363636363637], ['2016', 36.36363636363637], ['2017', 46.15384615384615], ['2018', 46.15384615384615], ['2019', 57.142857142857146], ['2020', 58.333333333333336], ['2021', 46.15384615384615], ['2022', 42.857142857142854]]"
