question,answer
What was the voter turnout in the past three presidential elections in Honduras?,"['57.49%', '59.14%', '49.88']"
Which empires conquered Poland throughout its history?,"['Kingdom of Prussia,', 'the Russian Empire', 'Austria']"
Which three EU countries have the highest number of Iranians living outside of Iran?,"['Germany', 'France', 'Sweden']"
Which actors are playing the villains in the latest Tom Holland Spider-Man movie?,"['Jamie Foxx', 'Willem Dafoe', 'Alfred Molina']"
"What are the three major ethnic groups in Guinea, along their percentage of the population?","['Soussou', 20.0636734140751]"
"What are the most common styles of suit jacket lapels, and when is each lapel style most appropriate?","['Peaked', 'Peaked style of lapels are used for formal events and are nearly always used with double-breasted jackets but also frequently appears on single breasted ones']"
Has Queen Elizabeth II of England ever visited Cuba?,"['No', 'no', '{}']"
Which WNBA team since 2010 has appeared in the most championship finals without winning?,"['Atlanta Dream', 'Minnesota Lynx', 'Connecticut Sun']"
What NFL teams besides the Cardinals and the Ravens have birds as logos?,"['Philadelphia Eagles', 'Atlanta Falcons', 'Seattle Seahawks']"
Jennifer Lawrence last 3 films?,"['No Hard Feelings', 'Causeway', ""Don't Look Up""]"
What carnivorous dinosaurs appeared in the first Jurassic Park movie?,"['Dilophosaurus', 'Tyrannosaurus', 'Velociraptor']"
Who were the last three people to win an Argentinian Presidential election while receiving less than 46% of votes?,"['Cristina Fernández de Kirchner', 'Néstor Kirchner', 'Arturo Illia']"
"Out of the fifteen most popular French surnames, how many of them describe one's occpuation compared to England and Germany?",[1]
"List the three highest polling percentages for Macron starting from April 1, 2022?","[46.0, 44.0, 43.0]"
"What herbs are commonly used in Vietnamese, Thai and Sichuan cuisine?","['garlic chives', 'shallot', 'onion', 'Allium chinense', 'chives', 'ginger', 'greater galangal', 'turmeric', 'black cardamom', 'Polygonum aviculare', 'Coriander leaf', 'Lemongrass', 'Dill', 'Elsholtzia ciliata', 'Culantro', 'Rice paddy herb', 'Houttuynia cordata', 'Parsley', 'Peppermint', 'Perilla', 'Spearmint', 'Thai basil', 'Hot mint']"
Which Mortal Kombat characters appeared in all of the first 4 games?,"['Liu Kang', 'Raiden', 'Sub-Zero']"
What are the top 3 cities who were the birthplace of Billboard Top 100 artists in 2021?,"['Atlanta', 'Chicago', 'Los Angeles']"
Which members of the cast of HBO's Rome also appeared on HBO's Game of Thrones?,"['Tobias Menzies', 'Indira Varma', 'Ciarán Hinds']"
What titles did the maternal grandfather of Henry Tudor hold?,"['1st Duke of Somerset', '1st Earl of Kendal', '3rd Earl of Somerset']"
What is the bioavailability of the different antiviral influenza drug treatments?,"['zanamivir', '2%']"
"Name all the battles between the Dutch and English in the First, Second and Third Anglo-Dutch Wars, and list the victor of each battle.","[['Dover', 'inconclusive'], ['Plymouth', 'Dutch Republic'], ['Elba', 'United Provinces (Dutch victory)'], ['Kentish Knock', 'Commonwealth of England'], ['Dungeness', 'Dutch'], ['Portland', 'Commonwealth of England'], ['Leghorn', 'United Provinces (Dutch victory)'], ['Gabbard', 'Commonwealth of England'], ['Scheveningen', 'English Commonwealth']]"
Which three vegetables contain the highest vitamin K content per unit mass?,"['Collar greens', 'Spinach', 'Turnip greens']"
"List the total percentage of seats held by left-wing and center-left parties, in Japan's house of representatives, for each of the past three elections.","['47th', 20.210526315789476]"
Which ethnicities represent at least 15% of the leaders of DR Congo?,"['Kongo', 'Ngbandi', 'Luba', 'Congolese']"
What has been the percentage of female members of Knesset between over the past 4 Knessets?,"['Twenty-first Knesset', 24.166666666666668]"
Which of the D&D core classes are not magic users?,"['Barbarian', 'Monk', 'Fighter', 'Rogue']"
Which treatments for lung cancer are there besides chemo and surgery?,"['surgical removal of the tumor', 'radiation therapy', 'targeted molecular therapies', 'immune checkpoint inhibitors']"
What were the reasons that caused each of Britain's past four PMs to resign?,"['The Leave vote.', 'On 22 April it was announced that the leaders of 70 Conservative Associations had signed a petition calling for a vote of no confidence.', 'he had lied to the Commons on numerous occasions', 'She was pilloried in national and international press as a u-turner, and a chaotic vote on fracking along with the resignation of Braverman as home secretary compounded a rapid deterioration of confidence in her leadership.']"
Which teams in England's premier league have over half of their players born in England?,"['Everton', 'Luton Town', 'Newcastle United', 'Sheffield United']"
Which are the top 4 grossing Broadway plays in the 2010s that have a female protagonist?,"['Wicked', 'The Phantom of the Opera', 'Chicago', 'Mamma Mia!']"
Which US Presidents were in office during the Roaring Twenties?,"['Woodrow Wilson', 'Warren G. Harding', 'Calvin Coolidge', 'Herbert Hoover']"
"I want to know what are the five most popular names for girls in Sweden, Denmark, Norway and Finland?","['Alice', 'Maja', 'Vera', 'Alma', 'Selma']"
Which female WNBA coaches have also coached in the NBA?,"['Jenny Boucek', 'Becky Hammon', 'Nancy Lieberman', 'Vanessa Nygaard']"
Which current Miami Dolphins players also played for university of Alabama ?,"['1 Tua Tagovailoa', '17 Jaylen Waddle', '66 Lester Cotton G', '98 Raekwon Davis NT']"
Which of the teams currently playing in the UEFA Champions League have won more than 5 championships?,"['Sevilla', 'Real Madrid', 'Bayern Munich', 'Milan']"
Which political parties in India have had at least two prime ministers ?,"['Indian National Congress', 'Janata Party', 'Janata Dal', 'Bharatiya Janata Party']"
Which of the Dravidian languages have more than 30 million active speakers?,"['Telugu', 'Tamil', 'Kannada', 'Malayalam']"
Which of the teams currently playing in the Champions League have won more than 5 championships?,"['Real Madrid', 'Milan', 'Bayern Munich', 'Liverpool']"
What boxers have won both the heavyweight title and the light heavyweight title?,"['Bob Fitzsimmons', 'Michael Moorer', 'Michael Spinks', 'Roy Jones Jr.']"
What have been the Metacritic and Rotten Tomatoes scores for each Thor movie that came out?,"['Thor', '57 out of 100', '6.7/10']"
"What are the four grand slams, and where are they held?","['Australian Open', 'Melbourne Park in Melbourne, Victoria, Australia']"
"What was the age of each of the founders of Apple, Microsoft, Facebook and Twitter when they founded their respective companies?","['Steve Wozniak', 'Steve Jobs', 'Ronald Wayne', ['25-26'], ['20-21'], ['41-42']]"
which authors have been influenced by Roger Zelazny's writing?,"['Samuel R. Delany', 'Algis Budrys', 'Neil Gaiman', 'Andrzej Sapkowski']"
Which of the former WNBA finals MVPs currently work as a basketball coach and for what team?,"['Lisa Leslie', 'Triplets']"
Which members of the Millenium organization in Hellsing were not turned into vampires?,"['The Doctor', 'Agent(s)The Captain', 'Warrant Officer Schrödinger', 'Major']"
"What are the four tallest and currently-standing buildings completed in the twentieth century, and how do they rank on the current world leaderboard?","['Petronas Tower 1', '21']"
"Which regular season NBA teams, since 1994, with a winning record below 0.65 ended up winning the championship that season?","['Miami Heat', '2005–06']"
In which films did Zoe Kravitz portray the main character (i.e. the protagonist)?,"['Yelling to the Sky', 'Kimi', 'Vincent N Roxxy', 'Movie Sound Effects: How Do They Do That?']"
Which nations in South America have ever been led by an Indigenous American head of state?,"['Venezuela', 'Colombia', 'Peru', 'Bolivia']"
