source_row_id,question,gold_answer,KG answer,file_path,taxonomy_label,LLM explanation,difference_severity
570,List all Roman Emperors along with their place of birth.,"[['Didius Julianus', 'Mediolanum, Italy'], ['Septimius Severus', 'Leptis Magna, Africa'], ['Geta', 'Rome'], ['Macrinus', 'Caesarea, Mauretania Caesariensis'], ['Elagabalus', 'Emesa, Syria or Rome, Italy'], ['Severus Alexander', 'Arca Caesarea, Phoenicia'], ['Gordian III', 'Rome'], ['Philip I the Arab', 'Philippopolis, Arabia Petraea'], ['Decius', 'Budalia, Illyricum'], ['Herennius Etruscus', 'Abritus'], ['Trebonianus Gallus', 'Italy'], ['Gallienus', 'Roman Empire'], ['Quintillus', 'Sirmium, Pannonia Inferior'], ['Aurelian', 'Dacia Ripensis or Sirmium'], ['Probus', 'Sirmium, Pannonia Inferior, modern day Serbia'], ['Carus', 'Narbo, Gallia Narbonensis'], ['Diocletian Jovius', 'Salona, Dalmatia, Roman Empire'], ['Maximian Herculius', 'Sirmium'], ['Galerius', 'Felix Romuliana, Roman Dacia, Roman Empire'], ['Licinius', 'Moesia Superior, Roman Empire'], ['Maximinus II Daza', 'near Felix Romuliana, Roman Dacia, Roman Empire'], ['Constantine I', 'Naissus, Moesia, Roman Empire'], ['Constantine II', 'Arelate, Viennensis'], ['Magnentius', 'Samarobriva, Gaul'], ['Vatranio', 'Moesia'], ['Julian the Apostate', 'Constantinople, Roman Empire'], ['Jovian', 'Singidunum, Moesia Superior, Roman Empire'], ['Valentinian I the Great', 'Cibalae, Pannonia, Roman Empire'], ['Valens', 'Cibalae, Pannonia Secunda'], ['Procopius', 'Cilicia'], ['Gratian', 'Sirmium, Pannonia Secunda'], ['Valentinian II', 'Treveri, Gallia Belgica, Western Roman Empire'], ['Theodosius I', 'Cauca, Hispania, Roman Empire or alternatively Italica, Hispania, Roman Empire'], ['Arcadius', 'Hispania'], ['Honorius', 'Constantinople'], ['Constantius III', 'Naissus, Moesia'], ['Valentinian III', 'Ravenna'], ['Avitus', 'Arvernis, Gaul'], ['Libius Severus', 'Lucania'], ['Romulus Augustulus', 'Pannonia'], ['Zeno', 'Rusumblada (thereafter Zenopolis), Isauria, Cilicia'], ['Anastasius I Dicorus', 'Dyrrhachium'], ['Justin I', 'Baderiana, near Scupi, Eastern Roman Empire'], ['Justinian I the Great', 'Tauresium, Dardania, Eastern Roman Empire'], ['Tiberius II Constantine', 'Thrace'], ['Phocas', 'Thracia or Cappadocia'], ['Heraclius', 'Cappadocia, Byzantine Empire'], ['Heraclonas', 'Lazica'], ['Constantine IV', 'Constantinople'], ['Leontius', 'Isauria'], ['Tiberius III', 'Apsimar'], ['Philippicus', 'Pergamum'], ['Leo III the Isaurian', 'Germanikeia, Umayyad Caliphate'], ['Irene', 'Athens, Byzantine Empire'], ['Michael II the Amorian', 'Amorium, Phrygia'], ['Basil I', 'Chariopolis, Macedonia, Byzantine Empire'], ['John I Tzimiskes', 'now Çemişgezek, Tunceli Province, Turkey'], ['Basil II the Bulgar-Slayer', 'Constantinople, Byzantine Empire'], ['Romanos III Argyros', 'Hierapolis, Thracesian Theme, Byzantine Empire'], ['Michael IV the Paphlagonian', 'Paphlagonia'], ['Zoe Porphyrogenita', 'Constantinople'], ['Constantine IX Monomachos', 'Antioch'], ['Theodora Porphyrogenita', 'Constantinople'], ['Romanos IV Diogenes', 'Cappadocia'], ['John II Komnenos the Good', 'Constantinople, Byzantine Empire'], ['Alexios II Komnenos', 'Constantinople'], ['Isaac II Angelos', 'Constantinople'], ['Theodore II Laskaris', 'Nicaea'], ['Michael VIII Palaiologos', 'Empire of Nicaea'], ['Michael IX Palaiologos', 'Constantinople'], ['Andronikos III Palaiologos', 'Constantinople, Byzantine Empire'], ['John VI Kantakouzenos', 'Constantinople, Byzantine Empire'], ['Manuel II Palaiologos', 'Constantinople, Byzantine Empire'], ['Constantine XI Palaiologos', 'Constantinople, Byzantine Empire'], ['Tiberius', 'Rome, Italy, Roman Republic'], ['Caligula', 'Antium, Italy'], ['Galba', 'Near Terracina, Italy, Roman Empire'], ['Otho', 'Ferentium, Italy'], ['Vitellius', 'Nuceria Alfaterna, Italy, Roman Empire'], ['Titus', 'Rome, Italy'], ['Trajan', 'Italica, Hispania Baetica, present-day Spain'], ['Antoninus Pius', 'Lanuvium, Italy'], ['Lucius Verus', 'Rome, Italy'], ['Commodus', 'Lanuvium, near Rome, Italy'], ['Augustus', 'Rome, Italy'], ['Claudius', 'Lugdunum, Gaul'], ['Nero', 'Antium, Italy, Roman Empire'], ['Vespasian', 'Falacrinae'], ['Domitian', 'Rome, Italy, Roman Empire'], ['Nerva', 'Narni, Italy'], ['Hadrian', 'Italica, Hispania Baetica'], ['Marcus Aurelius', 'Rome, Italia, Roman Empire'], ['Pertinax', 'Alba Pompeia, Italy'], ['Caracalla', 'Lugdunum'], ['Maximinius I Thrax', 'Thracia'], ['Gordian I', 'possibly Phrygia'], ['Aemilianus', 'Girba, Africa'], ['Constantius I', 'Naissus, Moesia Superior'], ['Severus II', 'Northern Illyria'], ['Constantius II', 'Sirmium, Pannonia Inferior'], ['Magnus Maximus', 'Gallaecia, Hispania'], ['Constantine III', 'unknown'], ['Marcian', 'Thrace or Illyria'], ['Anthemius', 'Constantinople'], ['Olybrius', 'Rome, Italy'], ['Glycerius', 'Dalmatia'], ['Julius Nepos', 'Dalmatia'], ['Leo I the Butcher', 'Dacia Aureliana, Roman Empire'], ['Justin II', 'Constantinople'], ['Justin II', 'Istanbul, Turkey'], ['Maurice', 'Arabissus, Cappadocia'], ['Constans II the Bearded', 'Constantinople'], ['Justinian II', 'Constantinople'], ['Justinian II Rhinotmetus', 'Constantinople'], ['Constantine V', 'Constantinople'], ['Theodora', 'Ebissa, Paphlagonia'], ['Leo VI', 'Constantinople'], ['Alexander', 'Constantinople'], ['Constantine VII', 'Constantinople'], ['Romanos I Lekapenos', 'Lakape'], ['Eudokia Makrembolitissa', 'Constantinople'], ['Michael VII Doukas Parapinakes', 'Constantinople'], ['Theodore I Laskaris', 'Pyrgion'], ['John III Doukas Vatatzes', 'Didymoteicho, Byzantine Empire'], ['Andronikos II Palaiologos', 'Nicaea, Empire of Nicaea'], ['John V Palaiologos', 'Didymoteicho, Byzantine Empire'], ['Andronikos IV Palaiologos', 'Constantinople']]","Nerva|Nerva (lang:en)|Narni|Narni (lang:en)
Galba|Galba (lang:en)|Terracina|Terracina (lang:en)
Constantine the Great|Constantine the Great (lang:en)|Niš|Niš (lang:en)
Jovian|Jovian (lang:en)|Singidunum|Singidunum (lang:en)
Licinius|Licinius (lang:en)|Felix Romuliana|Felix Romuliana (lang:en)
...|...|...|...
Sabinus Iulianus|Sabinus Iulianus (lang:en)|Roman Italy|Roman Italy (lang:en)
Philip the Arab|Philip the Arab (lang:en)|Shahba|Shahba (lang:en)
Vespasian|Vespasian (lang:en)|Falacrine|Falacrine (lang:en)
Decius|Decius (lang:en)|Martinci|Martinci (lang:en)
Galerius|Galerius (lang:en)|Dacia|Dacia (lang:en)",ComplexQA/Monaco_non_time_complex/00005.json,Higher accuracy in Table than in KG,"The Gold answer provides a comprehensive list of all emperors with precise birthplaces (including region/country), while the KG answer is incomplete (only 10 entries shown) and omits most emperors. For covered emperors, Gold is more precise (e.g., 'Narni, Italy' vs. 'Narni'). The KG answer is a strict subset, making Gold more accurate. Difference is major due to missing entries.",major
581,List all Spider-Man arcs where Dr Octopus serves as the big bad.,"['Secret Wars', 'Ends of the Earth', 'Dying Wish', 'Spider-Geddon', 'If This Be My Destiny...!', 'Doc Ock Wins!', 'Death of Captain Stacy', 'The Return of the Sinister Six', 'The Gauntlet']","Spider-Verse|Spider-Verse (lang:en)
Spider-Geddon|Spider-Geddon (lang:en)",ComplexQA/Monaco_time_complex/00100.json,Higher accuracy in Table than in KG,"Gold lists 9 correct arcs; KG lists 2 (including incorrect 'Spider-Verse' which isn't a Dr. Octopus big bad arc) and misses 8 arcs. KG is incomplete and contains an error, making Gold more accurate and complete.",major
585,Which script systems are in use by more than one language,"['Latin', 'Chinese', 'Devanagari', 'Bengali–Assamese', 'Kana', 'Telugu', 'Tamil', 'Gujarati', 'Kannada', 'Burmese', 'Thai', 'Gurmukhi', 'Lao', 'Odia', 'Geʽez', 'Sinhala', 'Hebrew', 'Khmer', 'Tibetan', 'Georgian', 'Canadian Syllabics', 'Arabic', 'Cyrillic']","Khmer|Khmer (lang:en)|4
Mongolian|Mongolian (lang:en)|3
Hebrew-script-based alphabet|Hebrew-script-based alphabet (lang:en)|15
Lontara|Lontara (lang:en)|3
Kharoṣṭhī|Kharoṣṭhī (lang:en)|2
...|...|...
Kannada script|Kannada script (lang:en)|2
Burmese alphabet|Burmese alphabet (lang:en)|8
Javanese script|Javanese script (lang:en)|3
Kawi script|Kawi script (lang:en)|3
Tagbanwa|Tagbanwa (lang:en)|2",ComplexQA/Monaco_non_time_complex/00105.json,Higher accuracy in Table than in KG,"The Gold answer lists 23 script systems, while the KG answer (as provided) lists 10 entries with only 3 matching the Gold (Khmer, Burmese, Kannada). The KG misses critical scripts like Latin, Chinese, and Devanagari, and includes non-matching entries (e.g., Mongolian, Lontara). The Gold answer is more complete and accurate, making the KG answer less precise. The difference is major.",major
595,Which of Mexico's wars began in what can be labeled as a civil war or rebellion,"['Mexican War of Independence', 'Long Expedition', 'Yaqui Wars', 'Casa Mata Plan Revolution', 'Rebellion of Oaxaca', 'Rebellion of Puebla', 'Texas Revolution', 'Rebellion of the Republic of the Rio Grande', 'Caste War of Yucatán', 'Reform War', 'Mexican Revolution', 'Magonista Rebellion', 'Escobar Rebellion', 'Dirty War', 'Zapatista Uprising', 'Rebellion of Guadalajara', 'Fredonian Rebellion', 'Conservative Coup', 'Zacatecas Rebellion', 'Revolution of Ayutla', 'Cortina Troubles', 'Garza Revolution', 'Cristero War', 'Mexican Indian Wars', 'Revolt of Querétaro']","Revolutionary Worker Clandestine Union of the People Party|Revolutionary Worker Clandestine Union of the People Party (lang:en)
1935 Revolution Day Zócalo Battle|1935 Revolution Day Zócalo Battle (lang:en)
Popular Revolutionary Army|Popular Revolutionary Army (lang:en)
1 Peso - Mexico-Revolutionary [Num63212]|1 Peso - Mexico-Revolutionary [Num63212] (lang:en)
200 Pesos (Pattern; 75th Anniversary of 1910 Revolution; Brass) [Num442884]|200 Pesos (Pattern; 75th Anniversary of 1910 Revolution; Brass) [Num442884] (lang:en)
...|...
Authentic Party of the Mexican Revolution|Authentic Party of the Mexican Revolution (lang:en)
Party of the Democratic Revolution|Party of the Democratic Revolution (lang:en)
Workers' Revolutionary Party|Workers' Revolutionary Party (lang:en)
People's Revolutionary Armed Forces|People's Revolutionary Armed Forces (lang:en)
Magonista rebellion of 1911|Magonista rebellion of 1911 (lang:en)",ComplexQA/Monaco_non_time_complex/00060.json,Higher accuracy in Table than in KG,"Gold answer lists historical wars/rebellions matching the question. KG answer lists political parties, commemorative items, and one event (Magonista rebellion), but the majority are irrelevant. Only one event overlaps; KG fails to provide required conflicts. Difference is major as KG is factually incorrect for the query.",major
596,What was Bob Bradley's previous job before he took the job as the head coach of the United States men's national soccer team,Head coach of Chivas USA,"Los Angeles FC (lang:en)
Swansea City A.F.C. (lang:en)
Red Bull New York (lang:en)
Stabæk Fotball (lang:en)
Egypt men's national football team (lang:en)
Chicago Fire FC (lang:en)
Toronto FC (lang:en)
Le Havre AC (lang:en)
Chivas USA (lang:en)",ComplexQA/CompMix_table_complex/00000.json,Higher accuracy in Table than in KG,"Gold answer correctly identifies head coach of Chivas USA as the immediate predecessor job. KG answer lists multiple clubs including Chivas USA but also irrelevant ones (e.g., Egypt, coached after USMNT), failing to specify the correct predecessor. Gold is precise and directly answers the question.",major
598,"What is the population of the city where the team Poverty Bay Rugby Football Union , played in the 1975 Romania Rugby Union Tour of New Zealand","37,200","34527.0
35500.0
37000.0",ComplexQA/OTT_QA_dev_complex/00151.json,Higher accuracy in Table than in KG,"The Gold answer (37,200) is a precise single value for the 1975 population. The KG answer lists three numbers, including 37,000.0 (which is less precise than 37,200) and two irrelevant values. The Gold answer is more accurate and complete for the question, with a minor numerical difference (200) due to rounding.",minor
609,"In the first two novels of Franz Kafka, who are the female characters in each, and how is each of them related to the protagonist","[['Frieda', 'Sexual relationship'], ['Gardena', 'Landlady'], ['Mizzi', ""No relation (wife of mayor of K's town)""], ['Olga', 'No family relation (helper)'], ['Amalia', 'No relation (sister of a messenger)'], [""Barnabas' Mother"", 'No relation (mother of a messenger)'], ['Frau Brunswick', 'No family relation (mother of an acquaintance)'], ['Herrenhof Landlady', 'No relation (landlady at the Herrenhof Inn)'], ['Miss Gisa', 'No relation (co-worker)'], ['Pepi', 'No family relation'], ['Fräulein Bürstner', 'Neighbor'], ['Fräulein Bürstner', 'Love interest'], ['Frau Grubach', ""Josef K's landlady""], ['Fräulein Montag', 'Neighbor'], ['A young washerwoman', 'No relation'], ['Leni', ""Josef K's lawyer's caregiver""], ['Leni', ""Josef K's love interest""], [""Herr Huld's mistress"", ""Josef K's lawyer's caregiver""], [""Herr Huld's mistress"", ""Josef K's Love interest""]]",Josef K.|Josef K. (lang:en),ComplexQA/Monaco_non_time_complex/00044.json,Higher accuracy in Table than in KG,"The Gold answer provides a complete list of female characters and their relations to the protagonist in Kafka's novels. The KG answer only states 'Josef K.' (the protagonist, not a female character), failing to address the question's core requirement. The Gold answer is fully accurate and complete, while the KG answer is missing all required information. Difference severity: major.",major
625,"Who have been the rulers of Libya, since its independence","['Idris I', 'Muammar Gaddafi', 'Abdul Ati al-Obeidi', 'Muhammad az-Zaruq Rajab', 'Mifta al-Usta Umar', 'Abdul Razzaq as-Sawsa', 'Muhammad az-Zanati', ""Miftah Muhammed K'eba"", 'Imbarek Shamekh', 'Mohamed Abu al-Qasim al-Zwai', 'Mustafa Abdul Jalil', 'Mohammed Ali Salim', 'Mohammed Magariaf', 'Giuma Ahmed Atigha', 'Nouri Abusahmain', 'Abu Bakr Baira', 'Aguila Saleh Issa', 'Fayez al-Sarraj', 'Mohamed al-Menfi']","Aguila Saleh Issa|Aguila Saleh Issa (lang:en)|2014-08-05T00:00:00Z
Mohamed al-Menfi|Mohamed al-Menfi (lang:en)|2021-03-15T00:00:00Z",ComplexQA/Monaco_time_complex/00060.json,Higher accuracy in Table than in KG,"Gold answer provides complete list of 19 rulers. KG answer lists only 2 rulers (Aguila Saleh Issa, Mohamed al-Menfi) with dates, omitting 17 rulers. Gold is more complete and accurate for the question. Severity: major.",major
650,what type of snake is kaa in jungle book,Indian rock python,"animated character|animated character (lang:en)
film character|film character (lang:en)
fictional snake|fictional snake (lang:en)
literary character|literary character (lang:en)
manga character|manga character (lang:en)",SimpleQA/NQ_table_test_simple/00706.json,Higher accuracy in Table than in KG,"Gold answer correctly identifies the snake species (Indian rock python). KG answer lists character categories (e.g., 'fictional snake') but omits the specific species, making it incomplete and unresponsive to the question. Gold provides the required factual detail.",major
668,Who were the leaders of the First Crusade and what were their titles,"[['Raymond IV of Toulouse', 'count of Toulouse'], ['Raymond IV of Toulouse', 'duke of Narbonne'], ['Raymond IV of Toulouse', 'margrave of Provence'], ['Adhemar of Le Puy #', 'bishop of Puy-en-Velay'], ['Godfrey of Bouillon', 'prince'], ['Godfrey of Bouillon', 'Advocatus Sancti Sepulchri'], ['Godfrey of Bouillon', 'Duke of Lower Lorraine'], ['Baldwin of Boulogne', 'count of Edessa'], ['Baldwin of Boulogne', 'king of Jerusalem'], ['Hugh of Vermandois', 'Count of Vermandois'], ['Stephen of Blois', 'King of England'], ['Stephen of Blois', 'Count of Boulogne jure uxoris'], ['Stephen of Blois', 'Duke of Normandy'], ['Robert II of Flanders', 'Count of Flanders'], ['Robert Curthose', 'Duke of Normandy'], ['Bohemond of Taranto', 'Prince'], ['Tancred', 'Prince of Galilee'], ['Alexios I Komnenos', 'emperor'], ['Tatikios', 'general'], ['Manuel Boutoumites', 'general'], ['Kilij Arslan', 'Seljuq Sultan of Rum'], ['Yaghi-Siyan X', 'commander'], ['Yaghi-Siyan X', 'governor'], ['Kerbogha', 'atabeg of Mosul'], ['Ridwan', 'emir of Aleppo'], ['Toghtekin', 'emir of Damascus'], ['Janah ad-Dawla', 'emir of Homs'], ['Janah ad-Dawla', 'atabeg of Ridwan'], ['Iftikhar al-Dawla', 'governor'], ['Al-Afdal Shahanshah', 'vizier'], ['Duqaq', 'Emir of Damascus']]","Bohemond I of Antioch|Bohemond I of Antioch (lang:en)|prince of Taranto|prince of Taranto (lang:en)
Iftikhar ad-Daula|Iftikhar ad-Daula (lang:en)|governor|governor (lang:en)
Kerbogha|Kerbogha (lang:en)|Atabeg|Atabeg (lang:en)
Alexios I Komnenos|Alexios I Komnenos (lang:en)|Byzantine emperor|Byzantine emperor (lang:en)
Adhemar of Le Puy|Adhemar of Le Puy (lang:en)|bishop of Le Puy-en-Velay|bishop of Le Puy-en-Velay (lang:en)
...|...|...|...
Tancred, Prince of Galilee|Tancred, Prince of Galilee (lang:en)|regent of the Principality of Antioch|regent of the Principality of Antioch (lang:en)
Danishmend Gazi|Danishmend Gazi (lang:en)|Bey of Karasi|Bey of Karasi (lang:en)
Al-Afdal Shahanshah|Al-Afdal Shahanshah (lang:en)|Vizier of the Fatimid Caliphate|Vizier of the Fatimid Caliphate (lang:en)
Baldwin I of Jerusalem|Baldwin I of Jerusalem (lang:en)|King of Jerusalem|King of Jerusalem (lang:en)
Adhemar of Le Puy|Adhemar of Le Puy (lang:en)|papal legate|papal legate (lang:en)",ComplexQA/Monaco_non_time_complex/00029.json,Higher accuracy in Table than in KG,"The Gold answer lists all 25 leaders with their titles, while the KG answer snippet only includes 8 leaders (with two entries for Adhemar) and omits 17 key figures. The KG adds 'papal legate' for Adhemar, but the Gold answer is more complete overall. The missing leaders make the difference major.",major
672,Which playable characters in the original Soulcalibur game are also in the most recent game of the franchise,"['Astaroth', 'Cervantes de Leon', 'Chai Xianghua', 'Heishiro Mitsurugi', 'Hwang Seong-gyeong', 'Inferno', 'Nightmare', 'Seong Mi-na', 'Siegfried Schtauffen', 'Sophitia Alexandra', 'Taki', 'Voldo', 'Yoshimitsu']",Yoshimitsu,ComplexQA/Monaco_time_complex/00095.json,Higher accuracy in Table than in KG,"The Gold answer provides the complete list of 13 characters present in both the original and most recent games. The KG answer only lists Yoshimitsu, which is a subset of the Gold answer. The KG answer is missing 12 characters, making it incomplete and less accurate for the question asking for all such characters.",major
678,Which actors or actresses appeared in more than two films directed by Quentin Tarantino,"['Quentin Tarantino', 'Tim Roth', 'Michael Madsen', 'Lawrence Bender', 'Bruce Willis', 'Samuel L. Jackson', 'Uma Thurman', 'Julie Dreyfus', 'Michael Parks', 'James Parks', 'Kurt Russell', 'Zoë Bell']","Kurt Russell|Kurt Russell (lang:en)
Kurt Russell|Kurt Russell (lang:en-gb)
Gordon Liu|Gordon Liu (lang:en)
Uma Thurman|Uma Thurman (lang:en)
Uma Thurman|Uma Thurman (lang:en-ca)
...|...
Michael Parks|Michael Parks (lang:en-gb)
Michael Bowen|Michael Bowen (lang:en)
James Parks|James Parks (lang:en)
James Parks|James Parks (lang:en-ca)
James Parks|James Parks (lang:en-gb)",ComplexQA/Monaco_time_complex/00097.json,Higher accuracy in Table than in KG,"Gold answer lists 7 correct actors (e.g., Tim Roth, Michael Madsen) and 5 errors; KG lists 3 correct actors and 3 errors. Gold is more complete and accurate, missing only 4 key actors vs KG's 2 extra incorrect entries (Gordon Liu, Michael Bowen).",major
695,where is the taurus mountains located on a map,37°N 33°E﻿ / ﻿37°N 33°E,Turkey (lang:en),SimpleQA/NQ_table_test_simple/00741.json,Higher accuracy in Table than in KG,"Gold answer (coordinates) is more precise than KG answer (country). Both are factually correct as the coordinates fall within Turkey, but the question asks for location on a map, where coordinates provide a specific point. The KG answer is a valid but less specific location, making the Gold answer more accurate for the query.",minor
699,how long is the famous suspension bridge in san francisco and what is it called,"8,981 ft (2,737.4 m),[2] about 1.7 mi (2.7 km)",8981.0,SimpleQA/NQ_table_test_simple/00928.json,Higher accuracy in Table than in KG,"Gold answer provides length in feet, meters, and miles (8,981 ft, 2,737.4 m, 1.7 mi), while KG answer only gives 8981.0 without units. Both omit the bridge name (Golden Gate Bridge), but the core length value matches. Gold is more complete for the length, making the difference minor.",minor
700,Which mythical creatures appear in Ibsen's Peer Gynt,"['A pastor/The Devil (Peer Gynt thinks he is a pastor)', 'A green-clad woman, a troll princess', 'The Old Man of the Mountains, a troll king (Also known as The Mountain King)', 'Multiple troll-courtiers, troll-maidens and troll-urchins', 'Brownies, nixies, gnomes, et al.', 'The Bøyg, a voice in the darkness', 'The Sphinx at Giza', 'A button-moulder']","The Mountain King|The Mountain King (lang:en)
Mother Aase|Mother Aase (lang:en)
Anitra|Anitra (lang:en)
Aslak|Aslak (lang:en)
Little Helga|Little Helga (lang:en)
...|...
A Warder|A Warder (lang:en)
A Lean Person|A Lean Person (lang:en)
A Buttonmoulder|A Buttonmoulder (lang:en)
Peer Gynt|Peer Gynt (lang:en)
Solveig|Solveig (lang:en)",ComplexQA/Monaco_non_time_complex/00086.json,Higher accuracy in Table than in KG,"Gold lists mythical creatures correctly (e.g., Mountain King, Buttonmoulder, troll princess); KG includes non-mythical human characters (e.g., Mother Aase, Anitra) and omits most mythical creatures. KG is incomplete and irrelevant for the question. Difference is major.",major
